accDecay,costAccessRatio,deltaU0,deltaU1,indivMigrations,jobDistance0,jobDistance1,migration0,migration1,moveAversion,wealth,wealthGain,wealthSigma
6.0,1000000.0,0.0,-9.01301301957085,2.5,0.0,27.15685414286503,0.0,150.0,6000000.0,1426827.725245693,97490.8437037096,0.1
2.0,1000000.0,0.0,-20.494658669453457,2.5,0.0,27.6309830934739,0.0,150.0,6000000.0,1429314.6217021095,131474.06426756678,0.1
2.0,1000000.0,0.0,-10.921082009825048,2.4516129032258065,0.0,25.9504662287144,0.0,152.0,1000000.0,1477358.5355549818,89255.4954036864,0.1
2.0,1000000.0,0.0,-19.79686456978427,2.4615384615384617,0.0,29.539932811342958,0.0,160.0,6000000.0,1651378.847722355,200679.57328979534,0.1
6.0,1000000.0,0.0,-10.587304424305696,2.5,0.0,27.78113045448759,0.0,150.0,6000000.0,1471733.7476840462,132649.82418851778,0.1
10.0,1000000.0,0.0,-6.488195622473371,2.467741935483871,0.0,29.13947396755756,0.0,153.0,1000000.0,1488616.1042051194,141250.82378014864,0.1
6.0,1000000.0,0.0,-7.774961451821143,2.5,0.0,27.803662462188925,0.0,165.0,1000000.0,1728681.6277109568,240555.91874478778,0.1
10.0,1000000.0,0.0,-6.42263360095008,2.5,0.0,30.094903368434025,0.0,150.0,1000000.0,1534877.9669169872,189851.8639071955,0.1
6.0,1000000.0,0.0,-7.913898825526162,2.5,0.0,30.39525173125976,0.0,135.0,1000000.0,1330887.1658302366,129628.51968031481,0.1
2.0,1000000.0,0.0,-7.3629646506070525,2.515151515151515,0.0,27.53726142307924,0.0,166.0,1000000.0,1642450.5752683217,179197.79558043502,0.1
6.0,1000000.0,0.0,-8.542699943015315,2.5,0.0,24.60904591571486,0.0,165.0,1000000.0,1643420.4708985053,177788.55960369608,0.1
10.0,1000000.0,0.0,-7.742086083249741,2.533333333333333,0.0,30.163145981050636,0.0,152.0,1000000.0,1551015.4577938071,206382.97879221253,0.1
6.0,1000000.0,0.0,-8.37370119317808,2.515151515151515,0.0,27.362724513805503,0.0,166.0,1000000.0,1610130.85225875,167138.2641515394,0.1
6.0,1000000.0,0.0,-8.82884846788715,2.43859649122807,0.0,30.629508841497948,0.0,139.0,1000000.0,1345616.0066180124,82478.91205482192,0.1
6.0,1000000.0,0.0,-10.247666736106842,2.440677966101695,0.0,26.43218938919193,0.0,144.0,6000000.0,1408394.8262488975,94624.45351573084,0.1
10.0,1000000.0,0.0,-12.920928374104601,2.5,0.0,27.776930693336777,0.0,165.0,1000000.0,1630208.3089290333,187479.05394838826,0.1
10.0,1.0E7,0.0,-10.918247176254962,2.4444444444444446,0.0,33.05187446188682,0.0,154.0,6000000.0,1928122.0037739621,141883.41551464723,0.9999999999999999
10.0,1.0E7,0.0,-7.256113645548156,2.5,0.0,29.87883235007857,0.0,150.0,6000000.0,2502241.191372535,235413.2274998877,0.9999999999999999
10.0,1.0E7,0.0,-8.472696253799537,2.4833333333333334,0.0,28.358069290097426,0.0,149.0,6000000.0,1721996.3703286673,83745.44528240857,0.9999999999999999
10.0,1.0E7,0.0,-9.975529384588322,2.5,0.0,32.569729072387844,0.0,150.0,6000000.0,2174004.9526371267,207228.7326893977,0.9999999999999999
10.0,1.0E7,0.0,-5.400159919678736,2.5,0.0,30.289042952976878,0.0,165.0,6000000.0,2069650.7268563143,194511.16807098553,0.9999999999999999
10.0,1.0E7,0.0,-11.330231668911651,2.5,0.0,30.625766944872336,0.0,150.0,6000000.0,2067897.083329699,143996.20481640953,0.9999999999999999
10.0,1.0E7,0.0,-9.072297780615703,2.4754098360655736,0.0,28.694519785801226,0.0,151.0,6000000.0,2197515.3062162655,272519.45655044506,0.9999999999999999
10.0,1.0E7,0.0,-7.901350163466186,2.5303030303030303,0.0,29.737862707913628,0.0,167.0,6000000.0,3293184.20282281,344234.0482718082,0.9999999999999999
10.0,1.0E7,0.0,-11.676882605524971,2.566666666666667,0.0,28.446471130412636,0.0,154.0,1000000.0,3020341.66484369,239648.5609975766,0.9999999999999999
10.0,1.0E7,0.0,-8.648777334399853,2.4615384615384617,0.0,29.79566733297767,0.0,160.0,1000000.0,2080864.6313351525,302019.3097243049,0.9999999999999999
10.0,1.0E7,0.0,-7.795966935267915,2.442622950819672,0.0,22.69624914160598,0.0,149.0,1000000.0,2084896.0448495222,169243.07346957235,0.9999999999999999
10.0,1.0E7,0.0,-8.340664962564267,2.4375,0.0,32.28670588056804,0.0,156.0,1000000.0,2742427.9772696476,329812.7287760359,0.9999999999999999
10.0,1.0E7,0.0,-10.236662204310573,2.5,0.0,30.393988679743853,0.0,165.0,1000000.0,2563667.829240636,320687.66868066107,0.9999999999999999
10.0,1.0E7,0.0,-11.148919081319134,2.476923076923077,0.0,31.634604518704307,0.0,161.0,1000000.0,3093948.359447797,277379.5993027304,0.9999999999999999
10.0,1.0E7,0.0,-5.414994029832628,2.4444444444444446,0.0,28.991977299000848,0.0,154.0,1000000.0,4258984.70695662,649862.834460021,0.9999999999999999
10.0,1.0E7,0.0,-11.280759835491168,2.4833333333333334,0.0,28.60851527750284,0.0,149.0,1000000.0,2338854.180258148,117561.93992571344,0.9999999999999999
6.0,1.0E7,0.0,-8.966869783617996,2.5,0.0,27.705988429287192,0.0,150.0,1000000.0,2810524.362559123,497771.4790338266,0.9999999999999999
6.0,1.0E7,0.0,-6.38135350351495,2.5166666666666666,0.0,31.41721193558219,0.0,151.0,6000000.0,2128760.5703185247,183210.46803669297,0.9999999999999999
6.0,1.0E7,0.0,-8.672270892201489,2.453125,0.0,29.47823865086728,0.0,157.0,6000000.0,2791881.277953734,273916.7550033795,0.9999999999999999
6.0,1.0E7,0.0,-8.03216014679346,2.5166666666666666,0.0,25.63504548168905,0.0,151.0,6000000.0,2478886.1814705883,230362.91848254882,0.9999999999999999
6.0,1.0E7,0.0,-9.596137033897863,2.453125,0.0,29.410193905801517,0.0,157.0,6000000.0,2694371.9244725425,237589.13052068645,0.9999999999999999
6.0,1.0E7,0.0,-6.587999695345761,2.4516129032258065,0.0,30.013785219522838,0.0,152.0,6000000.0,2562807.498496399,326223.2589295709,0.9999999999999999
6.0,1.0E7,0.0,-6.482832159761144,2.5166666666666666,0.0,27.84183777824181,0.0,151.0,1000000.0,4082251.618705019,463964.55984510557,0.9999999999999999
6.0,1.0E7,0.0,-10.278127993771557,2.5,0.0,31.812554668205944,0.0,150.0,6000000.0,2153264.9383903933,157105.21637009925,0.9999999999999999
6.0,1.0E7,0.0,-8.38600573099829,2.459016393442623,0.0,29.339228283368104,0.0,150.0,1000000.0,2188190.705988139,135066.58656477998,0.9999999999999999
6.0,1.0E7,0.0,-10.648515056602244,2.5,0.0,24.855536971176246,0.0,150.0,1000000.0,2395011.3029402867,365295.9756169892,0.9999999999999999
6.0,1.0E7,0.0,-12.18558599814444,2.515151515151515,0.0,25.628307161839896,0.0,166.0,6000000.0,1882793.8951366076,161105.07714847953,0.9999999999999999
6.0,1.0E7,0.0,-9.267794853701966,2.515151515151515,0.0,26.534356023022504,0.0,166.0,1000000.0,2250277.1275668503,166320.74460402108,0.9999999999999999
6.0,1.0E7,0.0,-5.312719915193915,2.515151515151515,0.0,27.792359440730635,0.0,166.0,1000000.0,2543123.833045835,331743.2384742989,0.9999999999999999
6.0,1.0E7,0.0,-6.7724293975394545,2.515151515151515,0.0,29.521969540301438,0.0,166.0,6000000.0,2823316.096206114,266272.30581707315,0.9999999999999999
6.0,1.0E7,0.0,-6.536863877634148,2.476923076923077,0.0,32.862362567671696,0.0,161.0,1000000.0,2928564.343143264,284677.41249957203,0.9999999999999999
2.0,1.0E7,0.0,-7.28120710324845,2.5166666666666666,0.0,30.857792893444273,0.0,151.0,6000000.0,2184474.942689756,260305.17240257596,0.9999999999999999
6.0,1.0E7,0.0,-11.176097490914973,2.435483870967742,0.0,30.974283186008773,0.0,151.0,1000000.0,2252372.702334636,191827.3722349712,0.9999999999999999
2.0,1.0E7,0.0,-20.820294517112917,2.5,0.0,30.430868753082795,0.0,150.0,6000000.0,3546008.578452527,171832.49480187782,0.9999999999999999
2.0,1.0E7,0.0,-11.177460721469622,2.5,0.0,29.506061740988667,0.0,150.0,6000000.0,3556170.484177241,456372.7374316708,0.9999999999999999
2.0,1.0E7,0.0,-9.372741674411712,2.533333333333333,0.0,31.553568432065173,0.0,152.0,6000000.0,2294855.8179324996,225207.56289234562,0.9999999999999999
2.0,1.0E7,0.0,-12.179384830152927,2.5,0.0,30.669900325298766,0.0,165.0,6000000.0,2571606.2560706018,289013.342671478,0.9999999999999999
2.0,1.0E7,0.0,-12.388721306544358,2.515151515151515,0.0,29.396418676866197,0.0,166.0,6000000.0,2927524.285314118,186636.87498622085,0.9999999999999999
2.0,1.0E7,0.0,-14.552666842327717,2.5166666666666666,0.0,29.770283328320804,0.0,151.0,6000000.0,2160580.4290205343,302916.14382530266,0.9999999999999999
2.0,1.0E7,0.0,-11.398706789617997,2.5,0.0,28.895781860155093,0.0,150.0,6000000.0,2599591.88246184,292153.41589746706,0.9999999999999999
2.0,1.0E7,0.0,-5.575764777465482,2.46875,0.0,29.047106351166374,0.0,158.0,1000000.0,2485218.0534005165,332057.3955051417,0.9999999999999999
2.0,1.0E7,0.0,-6.077468505951381,2.5,0.0,24.382263587061964,0.0,150.0,1000000.0,1835188.1326807265,203546.65469940283,0.9999999999999999
2.0,1.0E7,0.0,-8.210153989559046,2.4754098360655736,0.0,29.677901275756092,0.0,151.0,1000000.0,2403934.1110842675,165555.0013604812,0.9999999999999999
2.0,1.0E7,0.0,-8.557209138736114,2.5,0.0,30.847991586178164,0.0,150.0,1000000.0,2187016.615896033,171586.75337762097,0.9999999999999999
2.0,1.0E7,0.0,-5.3233193783781445,2.515151515151515,0.0,27.396353985676228,0.0,166.0,1000000.0,2201291.7330129375,246176.2345478367,0.9999999999999999
2.0,1.0E7,0.0,-13.558863527304384,2.5166666666666666,0.0,31.43966480389773,0.0,151.0,1000000.0,2353135.9808208267,162099.84467867075,0.9999999999999999
2.0,1.0E7,0.0,-5.7283752337311515,2.5166666666666666,0.0,30.98215554123398,0.0,151.0,1000000.0,2048084.3527251643,229497.12273105618,0.9999999999999999
10.0,1.0E7,0.0,-8.589985416133551,2.533333333333333,0.0,31.568183681559866,0.0,152.0,6000000.0,1723280.4948606002,172875.21617552638,0.7
2.0,1.0E7,0.0,-4.4953859443373005,2.4754098360655736,0.0,29.896677745172525,0.0,151.0,1000000.0,2309195.15974674,183301.76379893598,0.9999999999999999
10.0,1.0E7,0.0,-11.528696002377954,2.4754098360655736,0.0,30.729332876469872,0.0,151.0,6000000.0,1675949.6911339844,143808.03975598648,0.7
10.0,1.0E7,0.0,-9.388189380469907,2.484375,0.0,30.748231006995965,0.0,159.0,6000000.0,2173717.290506446,211044.72911098268,0.7
10.0,1.0E7,0.0,-7.777187812538232,2.5,0.0,32.30387070019423,0.0,150.0,6000000.0,1633475.4810143763,227272.11351955385,0.7
10.0,1.0E7,0.0,-8.766818315586299,2.46875,0.0,29.536071330715615,0.0,158.0,6000000.0,2242646.711003038,261850.02459164336,0.7
10.0,1.0E7,0.0,-9.161076976491335,2.4285714285714284,0.0,31.837558829356556,0.0,136.0,6000000.0,1861571.534558045,185979.88868093927,0.7
10.0,1.0E7,0.0,-9.550397903178842,2.46875,0.0,29.52864236323606,0.0,158.0,1000000.0,1729068.1731981183,235894.36029825074,0.7
10.0,1.0E7,0.0,-8.002091716045248,2.515151515151515,0.0,30.319901779815254,0.0,166.0,6000000.0,1870539.9402396798,154419.11721717572,0.7
10.0,1.0E7,0.0,-7.708250562411504,2.5303030303030303,0.0,24.057573243879684,0.0,167.0,6000000.0,1977105.192812056,171968.63486576604,0.7
10.0,1.0E7,0.0,-3.689720730664045,2.435483870967742,0.0,32.97939534680763,0.0,151.0,1000000.0,2227590.316408871,364267.2800001337,0.7
10.0,1.0E7,0.0,-12.362071122505782,2.5,0.0,24.450553359150526,0.0,165.0,1000000.0,2557187.8788494044,278073.2263394439,0.7
10.0,1.0E7,0.0,-10.464860946843581,2.5,0.0,25.653084896617855,0.0,165.0,1000000.0,1911096.831102864,211446.16916896662,0.7
6.0,1.0E7,0.0,-7.9745660121204915,2.533333333333333,0.0,29.77093562022126,0.0,152.0,6000000.0,2176579.372223209,231693.39597185593,0.7
10.0,1.0E7,0.0,-12.822352264355068,2.5,0.0,28.043648926077346,0.0,165.0,1000000.0,2083848.6192008702,211687.76418112667,0.7
10.0,1.0E7,0.0,-16.070621181424215,2.5303030303030303,0.0,29.939006796952594,0.0,167.0,1000000.0,2153250.8833911414,269396.59514999844,0.7
10.0,1.0E7,0.0,-8.97661954698036,2.5166666666666666,0.0,29.996126855682746,0.0,151.0,1000000.0,1854800.377899267,189241.92586551417,0.7
6.0,1.0E7,0.0,-9.288530780332774,2.5,0.0,30.360804609062388,0.0,150.0,6000000.0,1815270.581571977,252298.85660166206,0.7
10.0,1.0E7,0.0,-8.60393909785633,2.4285714285714284,0.0,27.925961294102905,0.0,153.0,1000000.0,1854288.847052159,209358.70450642973,0.7
6.0,1.0E7,0.0,-10.38954922339437,2.5,0.0,30.02616673887687,0.0,150.0,6000000.0,1629769.3252276692,106814.51250356498,0.7
6.0,1.0E7,0.0,-7.0272079491233,2.5166666666666666,0.0,29.69731092507158,0.0,151.0,6000000.0,1987460.7558099271,247321.38577893726,0.7
6.0,1.0E7,0.0,-10.757980218527825,2.5166666666666666,0.0,29.687358783495597,0.0,151.0,1000000.0,1569059.2322266954,181383.21360842857,0.7
6.0,1.0E7,0.0,-6.767283603115938,2.5,0.0,34.26904173653944,0.0,135.0,1000000.0,1605663.0479178277,153839.34335550008,0.7
6.0,1.0E7,0.0,-10.677214902914335,2.4444444444444446,0.0,30.78271080223023,0.0,154.0,6000000.0,1911549.7149404392,165408.0882910333,0.7
6.0,1.0E7,0.0,-7.8394351487425755,2.4516129032258065,0.0,33.58944083928782,0.0,152.0,1000000.0,1888393.3998731747,195464.25252691045,0.7
6.0,1.0E7,0.0,-10.646731669495681,2.55,0.0,32.566775159766195,0.0,153.0,6000000.0,1971092.1129007072,170418.9822280601,0.7
6.0,1.0E7,0.0,-12.243193206420464,2.5,0.0,31.426137581640564,0.0,165.0,6000000.0,2646566.227660865,244159.12248172518,0.7
6.0,1.0E7,0.0,-7.665811798156448,2.5,0.0,26.542011624731554,0.0,165.0,1000000.0,2104886.909166052,315348.6117420205,0.7
6.0,1.0E7,0.0,-11.271717893529912,2.5,0.0,25.000140819317572,0.0,150.0,1000000.0,1607424.9438848952,173203.75204685886,0.7
6.0,1.0E7,0.0,-5.870897995929626,2.5303030303030303,0.0,27.013142021022247,0.0,167.0,1000000.0,2276087.5546238087,327388.5773903426,0.7
6.0,1.0E7,0.0,-9.751691989652052,2.421875,0.0,31.035530524047417,0.0,155.0,6000000.0,2056128.7851356193,188576.50049662663,0.7
6.0,1.0E7,0.0,-8.357506389290766,2.5,0.0,28.783528517474007,0.0,150.0,1000000.0,1759463.2355686533,199220.78174591897,0.7
6.0,1.0E7,0.0,-7.815315102721549,2.4375,0.0,31.605644509226792,0.0,156.0,1000000.0,1994856.898026608,271720.3136752153,0.7
2.0,1.0E7,0.0,-7.984378025785479,2.459016393442623,0.0,24.163617951073384,0.0,150.0,6000000.0,2081093.5427453802,211098.89313661764,0.7
2.0,1.0E7,0.0,-7.028418264305776,2.4285714285714284,0.0,31.745486977375883,0.0,153.0,6000000.0,2198102.338024284,225544.9707098945,0.7
2.0,1.0E7,0.0,-11.081922007097042,2.5166666666666666,0.0,30.416489901242546,0.0,151.0,6000000.0,1858858.5807824528,232699.41771961295,0.7
2.0,1.0E7,0.0,-11.589166636765544,2.5,0.0,27.977938177599093,0.0,165.0,6000000.0,1832929.0888348282,214506.22567415595,0.7
2.0,1.0E7,0.0,-9.936920950432482,2.515151515151515,0.0,27.525918747630673,0.0,166.0,6000000.0,1964494.9902078167,176803.67995962087,0.7
2.0,1.0E7,0.0,-8.556719068277333,2.5166666666666666,0.0,27.646613142807787,0.0,151.0,6000000.0,1827876.8678666274,223373.79706086108,0.7
2.0,1.0E7,0.0,-11.490074462442493,2.4516129032258065,0.0,24.89235370540787,0.0,152.0,6000000.0,1996908.8727577205,189537.42881501906,0.7
2.0,1.0E7,0.0,-13.655259349135868,2.476923076923077,0.0,26.84014962852588,0.0,161.0,6000000.0,1909021.1596603678,186068.79908779275,0.7
2.0,1.0E7,0.0,-13.15788579195687,2.5,0.0,26.44548290882259,0.0,165.0,1000000.0,2087597.0066124704,313799.7311265109,0.7
2.0,1.0E7,0.0,-8.218200301005632,2.515151515151515,0.0,26.829411322476872,0.0,166.0,1000000.0,2009636.679441835,252813.7491234848,0.7
2.0,1.0E7,0.0,-6.136333137178299,2.435483870967742,0.0,28.346201464206025,0.0,151.0,1000000.0,2251758.754782378,127878.0795703853,0.7
10.0,1.0E7,0.0,-8.960845856333908,2.4754098360655736,0.0,30.737173300988264,0.0,151.0,6000000.0,1696703.6470909335,195400.06303874974,0.4
2.0,1.0E7,0.0,-7.52295007155133,2.435483870967742,0.0,29.328649900084407,0.0,151.0,1000000.0,1547170.1904696804,133814.34235965,0.7
10.0,1.0E7,0.0,-9.13160328193473,2.5,0.0,25.78736751846319,0.0,150.0,6000000.0,1460996.5702740178,83465.33291605464,0.4
2.0,1.0E7,0.0,-4.526180014626908,2.5,0.0,28.008581720877817,0.0,150.0,1000000.0,2023725.7271043148,213784.42205029767,0.7
10.0,1.0E7,0.0,-11.025258751791387,2.4615384615384617,0.0,29.41230218013256,0.0,160.0,6000000.0,1573234.8871394284,136534.75103515256,0.4
2.0,1.0E7,0.0,-6.7303361026503925,2.5166666666666666,0.0,28.12949542534901,0.0,151.0,1000000.0,2047992.9528988064,146569.62787455262,0.7
2.0,1.0E7,0.0,-6.81965106980631,2.533333333333333,0.0,29.0518810656257,0.0,152.0,1000000.0,1862616.8572033308,247983.5019840106,0.7
2.0,1.0E7,0.0,-4.889176770959865,2.435483870967742,0.0,29.853644621722268,0.0,151.0,1000000.0,2142120.2601480284,198761.01384166896,0.7
10.0,1.0E7,0.0,-11.883802569932769,2.5166666666666666,0.0,29.45373961257351,0.0,151.0,6000000.0,1602711.153892227,127526.91229712972,0.4
10.0,1.0E7,0.0,-6.010188805623272,2.476923076923077,0.0,28.733652464442027,0.0,161.0,6000000.0,1827470.4105324487,322235.12776658987,0.4
10.0,1.0E7,0.0,-8.978441650990902,2.5,0.0,29.42732116680461,0.0,135.0,6000000.0,1367390.7537857736,105211.74892631067,0.4
10.0,1.0E7,0.0,-10.838988826183922,2.5303030303030303,0.0,28.188591933749187,0.0,167.0,1000000.0,1662598.112910371,188068.77092068602,0.4
10.0,1.0E7,0.0,-5.402234351941012,2.435483870967742,0.0,27.83008490610304,0.0,151.0,1000000.0,1666056.7791067513,221022.94366057284,0.4
10.0,1.0E7,0.0,-5.881112796265416,2.5,0.0,30.370453862286166,0.0,150.0,6000000.0,1456797.8957830889,76574.45609018182,0.4
10.0,1.0E7,0.0,-8.295722749502435,2.5,0.0,30.640284808667424,0.0,165.0,1000000.0,1896597.4981780683,239375.52201514074,0.4
10.0,1.0E7,0.0,-7.443339996472381,2.5,0.0,32.03511904136771,0.0,150.0,1000000.0,1703059.4837010128,206984.58539062366,0.4
10.0,1.0E7,0.0,-9.659027446982696,2.4516129032258065,0.0,28.4029823715717,0.0,152.0,6000000.0,1642936.7477060053,169683.01941274124,0.4
10.0,1.0E7,0.0,-7.202034747806601,2.4285714285714284,0.0,25.256182352900627,0.0,153.0,1000000.0,1642812.3257916225,219112.959361554,0.4
10.0,1.0E7,0.0,-8.861709287040643,2.5303030303030303,0.0,31.108803720001017,0.0,167.0,1000000.0,1750924.7160536507,196588.13621514972,0.4
10.0,1.0E7,0.0,-8.627943345571017,2.5,0.0,29.73511534630088,0.0,150.0,1000000.0,1551162.1359734924,164236.5024660301,0.4
6.0,1.0E7,0.0,-11.966817480297937,2.5,0.0,30.868217816515088,0.0,150.0,6000000.0,1455685.1590304924,121354.1528187695,0.4
6.0,1.0E7,0.0,-14.062054054722406,2.453125,0.0,32.079049952083146,0.0,157.0,6000000.0,1630368.3400381878,149357.46530109702,0.4
6.0,1.0E7,0.0,-7.760021905795881,2.5,0.0,28.06846167196783,0.0,165.0,1000000.0,1766139.9263336838,219848.80646926176,0.4
10.0,1.0E7,0.0,-8.137744468382374,2.4375,0.0,28.88854535630583,0.0,156.0,1000000.0,1697058.7014849412,137466.52227612978,0.4
6.0,1.0E7,0.0,-10.280503838713107,2.5166666666666666,0.0,32.146247731418754,0.0,151.0,6000000.0,1429149.7950335057,158349.5286285039,0.4
6.0,1.0E7,0.0,-5.939179755380035,2.435483870967742,0.0,30.361026308157623,0.0,151.0,1000000.0,1497691.198162081,149530.29029981483,0.4
6.0,1.0E7,0.0,-14.419555981037721,2.5454545454545454,0.0,27.606747415392164,0.0,168.0,6000000.0,1706903.44245505,200664.3255158452,0.4
6.0,1.0E7,0.0,-9.826529565948393,2.5303030303030303,0.0,29.91905218521882,0.0,167.0,1000000.0,1900007.831061243,231009.31828922298,0.4
6.0,1.0E7,0.0,-11.275727887039789,2.5,0.0,30.89975009052174,0.0,165.0,6000000.0,1796107.9606663096,183204.93596827963,0.4
6.0,1.0E7,0.0,-8.649426007602152,2.4375,0.0,26.704800480413844,0.0,156.0,6000000.0,1778619.7068069724,119283.32923444874,0.4
6.0,1.0E7,0.0,-10.491651097729086,2.4444444444444446,0.0,31.926271078845915,0.0,154.0,6000000.0,1805576.7494177646,207608.5941605178,0.4
6.0,1.0E7,0.0,-7.091718534693511,2.533333333333333,0.0,31.078649498623125,0.0,152.0,1000000.0,1716373.7416792337,225945.35388927953,0.4
6.0,1.0E7,0.0,-8.42766432463685,2.5,0.0,32.44714980401601,0.0,150.0,1000000.0,1585096.812910688,168706.27798819658,0.4
6.0,1.0E7,0.0,-13.254746613044087,2.476923076923077,0.0,32.54430044751168,0.0,161.0,6000000.0,1846611.1535791524,221589.6138343406,0.4
6.0,1.0E7,0.0,-8.626627434509455,2.5166666666666666,0.0,32.266985930588945,0.0,151.0,1000000.0,1542331.0131528939,170842.7994115643,0.4
6.0,1.0E7,0.0,-9.409963781335916,2.4516129032258065,0.0,31.75817692532342,0.0,152.0,1000000.0,1612030.1403042767,196866.07817848565,0.4
2.0,1.0E7,0.0,-8.61970128139096,2.5,0.0,25.15591717576155,0.0,165.0,6000000.0,1660203.7889087584,156852.4956388721,0.4
2.0,1.0E7,0.0,-7.409627244251881,2.5,0.0,32.84224903474435,0.0,150.0,6000000.0,1753737.8277166768,190810.15391321346,0.4
2.0,1.0E7,0.0,-16.00515923713812,2.5303030303030303,0.0,26.862286079610254,0.0,167.0,6000000.0,1684303.1299779583,184495.8057265039,0.4
6.0,1.0E7,0.0,-7.257333492998262,2.5,0.0,28.998558123615343,0.0,150.0,1000000.0,1581030.7977403519,184386.4488676472,0.4
2.0,1.0E7,0.0,-10.21599758489057,2.5185185185185186,0.0,34.19991031825401,0.0,136.0,6000000.0,1439041.892028794,170235.0549000796,0.4
2.0,1.0E7,0.0,-6.387617115652026,2.5166666666666666,0.0,32.16199830072242,0.0,151.0,1000000.0,1369714.3569483154,124136.56072481789,0.4
2.0,1.0E7,0.0,-8.384494478454664,2.515151515151515,0.0,31.74399232355273,0.0,166.0,6000000.0,1693887.4468157343,168700.8049312746,0.4
2.0,1.0E7,0.0,-7.672028625319617,2.5303030303030303,0.0,29.167451523065328,0.0,167.0,6000000.0,1673248.5232626568,162911.24785881105,0.4
2.0,1.0E7,0.0,-15.347411208162528,2.5303030303030303,0.0,27.49566398073702,0.0,167.0,6000000.0,1899630.1278283342,156290.96906890746,0.4
2.0,1.0E7,0.0,-5.6489388254391395,2.515151515151515,0.0,26.279737178129217,0.0,166.0,1000000.0,1749782.5273829524,211548.48958948816,0.4
