accDecay,costAccessRatio,deltaU0,deltaU1,indivMigrations,jobDistance0,jobDistance1,migration0,migration1,moveAversion,wealth,wealthGain,wealthSigma
7.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.30000000000000004
7.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.30000000000000004
7.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
7.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
7.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
7.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
7.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
1.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.30000000000000004
1.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.30000000000000004
1.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.30000000000000004
1.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.30000000000000004
1.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.30000000000000004
1.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.30000000000000004
1.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
1.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
1.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
1.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
1.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
1.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
1.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
1.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
1.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
1.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
1.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
1.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
1.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
1.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
1.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
1.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
1.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
1.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
9.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.1
9.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.1
9.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.1
9.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.1
9.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.1
9.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.1
9.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.1
9.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.1
9.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.1
9.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.1
9.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.1
9.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.1
9.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.1
9.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.1
9.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.1
9.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.1
9.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.1
9.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.1
9.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.1
9.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.1
5.0,9000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
5.0,9000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
5.0,9000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
5.0,9000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
5.0,9000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
5.0,9000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
5.0,9000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
5.0,9000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
5.0,9000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
5.0,9000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
5.0,9000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
5.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.5
3.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.30000000000000004
5.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.5
3.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.30000000000000004
5.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.5
3.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.30000000000000004
5.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.5
3.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.30000000000000004
5.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.5
3.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
5.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.5
3.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
5.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.5
3.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
5.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.5
3.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
5.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.5
3.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
5.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.5
3.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
5.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.5
3.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
5.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.5
3.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
5.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.5
3.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
5.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.5
3.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
5.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.5
3.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
5.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.5
3.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
5.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.5
3.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
5.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.5
3.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
5.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.5
3.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
5.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.5
3.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
3.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
3.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.30000000000000004
3.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
1.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.30000000000000004
3.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
1.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.30000000000000004
3.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
1.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.30000000000000004
3.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
1.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.30000000000000004
3.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,5000000.0,null,null,0.7000000000000001
1.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.30000000000000004
9.0,9000000.0,null,null,null,null,null,null,null,5000000.0,null,null,0.7000000000000001
3.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
1.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.30000000000000004
3.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,5000000.0,null,null,0.7000000000000001
1.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.30000000000000004
9.0,9000000.0,null,null,null,null,null,null,null,5000000.0,null,null,0.7000000000000001
1.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.30000000000000004
9.0,9000000.0,null,null,null,null,null,null,null,5000000.0,null,null,0.7000000000000001
3.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
1.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.30000000000000004
3.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
1.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.30000000000000004
3.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,5000000.0,null,null,0.7000000000000001
1.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.30000000000000004
9.0,9000000.0,null,null,null,null,null,null,null,5000000.0,null,null,0.7000000000000001
3.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
1.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.30000000000000004
9.0,9000000.0,null,null,null,null,null,null,null,5000000.0,null,null,0.7000000000000001
3.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
1.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.30000000000000004
9.0,9000000.0,null,null,null,null,null,null,null,5000000.0,null,null,0.7000000000000001
1.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.30000000000000004
3.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.7000000000000001
1.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.30000000000000004
1.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.30000000000000004
9.0,9000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.7000000000000001
1.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.30000000000000004
1.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
1.0,1000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.30000000000000004
9.0,9000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.7000000000000001
1.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
1.0,1000000.0,null,null,null,null,null,null,null,7000000.0,null,null,0.30000000000000004
9.0,9000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.7000000000000001
1.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
1.0,1000000.0,null,null,null,null,null,null,null,7000000.0,null,null,0.30000000000000004
9.0,9000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.7000000000000001
1.0,1000000.0,null,null,null,null,null,null,null,7000000.0,null,null,0.30000000000000004
9.0,9000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.7000000000000001
1.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
9.0,9000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.7000000000000001
1.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
9.0,9000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.7000000000000001
1.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
9.0,9000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.7000000000000001
1.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
9.0,9000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.7000000000000001
1.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
9.0,9000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.7000000000000001
1.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
9.0,9000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.7000000000000001
1.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
9.0,9000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.7000000000000001
1.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
9.0,9000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.7000000000000001
1.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
9.0,9000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.7000000000000001
1.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
9.0,9000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.7000000000000001
1.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
9.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
1.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
9.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
1.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
9.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
1.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
9.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
1.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
9.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
1.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
9.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
1.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
9.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
1.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
9.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
1.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
9.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
9.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
9.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
9.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
9.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
9.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
9.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
9.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
9.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
9.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
9.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.7000000000000001
9.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,9000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,7000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,7000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,7000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,7000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,7000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,7000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,7000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,7000000.0,null,null,0.5
9.0,9000000.0,null,null,null,null,null,null,null,7000000.0,null,null,0.5
5.0,1000000.0,null,null,null,null,null,null,null,7000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,7000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,7000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,7000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,7000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,7000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,7000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,7000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,7000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,7000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,5000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,5000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,5000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,5000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,5000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,5000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,5000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,5000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,5000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,5000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,5000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,5000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,5000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,5000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.7000000000000001
5.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.7000000000000001
9.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
9.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
9.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
9.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
9.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
9.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
9.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
9.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
9.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
9.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
9.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
9.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
9.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
9.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
9.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
9.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
9.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
9.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
9.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
9.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
9.0,1000000.0,null,null,null,null,null,null,null,3000000.0,null,null,0.5
9.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.5
9.0,1000000.0,null,null,null,null,null,null,null,1000000.0,null,null,0.5
